,Assists,AssistsPercentage,BlockedShots,BlocksPercentage,DefensiveRebounds,DefensiveReboundsPercentage,DoubleDoubles,EffectiveFieldGoalsPercentage,FantasyPoints,FantasyPointsDraftKings,FantasyPointsFanDuel,FantasyPointsFantasyDraft,FantasyPointsYahoo,FieldGoalsAttempted,FieldGoalsMade,FieldGoalsPercentage,FreeThrowsAttempted,FreeThrowsMade,FreeThrowsPercentage,Games,GlobalTeamID,IsClosed,Minutes,Name,OffensiveRebounds,OffensiveReboundsPercentage,PersonalFouls,PlayerEfficiencyRating,PlayerID,PlusMinus,Points,Position,Rebounds,Season,SeasonType,Seconds,Started,StatID,Steals,StealsPercentage,Team,TeamID,ThreePointersAttempted,ThreePointersMade,ThreePointersPercentage,TotalReboundsPercentage,TripleDoubles,TrueShootingAttempts,TrueShootingPercentage,TurnOversPercentage,Turnovers,TwoPointersAttempted,TwoPointersMade,TwoPointersPercentage,Updated,UsageRatePercentage
225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20000018,False,0,Andre Roberson,0.0,0.0,0.0,0.0,20000876,0.0,0.0,SG,0.0,2019,1,0,0,575687,0.0,0.0,OKC,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-03-05T18:19:44,0.0
226,668.3,52.1,28.2,1.2,600.7,32.2,49.6,51.4,3247.2,3587.8,3406.1,3587.8,3406.1,1236.3,520.7,47.4,401.2,262.6,73.7,55,20000018,False,2213,Russell Westbrook,91.3,4.7,215.3,27.9,20000877,289.6,1389.6,PG,692.0,2019,1,29,55,575688,130.7,3.1,OKC,18,322.3,85.7,30.0,18.2,28.2,1412.9,55.4,19.4,293.0,914.0,435.0,53.6,2019-03-05T18:19:44,35.4
227,21.4,5.9,6.8,1.1,64.2,13.6,0.0,49.7,314.8,334.2,339.6,334.2,339.6,143.1,56.4,44.4,30.4,23.7,87.7,31,20000006,False,579,Lance Thomas,19.2,3.8,69.9,9.1,20000878,-130.7,149.9,SF,83.4,2019,1,33,15,576450,18.0,1.7,NY,6,54.1,13.5,28.2,8.5,0.0,156.5,53.9,11.0,16.9,89.0,42.8,54.2,2019-03-05T18:19:44,14.3
228,302.0,27.2,6.8,0.3,148.8,9.3,0.0,57.6,1746.4,1892.8,1801.6,1892.8,1801.6,877.9,373.0,47.9,209.6,183.7,98.7,62,20000014,False,2022,Reggie Jackson,40.6,2.4,193.8,19.6,20000881,15.8,1079.7,PG,189.3,2019,1,22,62,576451,48.5,1.3,DET,14,401.2,149.9,42.1,5.7,0.0,970.2,62.7,12.8,124.0,476.7,223.1,52.7,2019-03-05T18:19:44,26.3
229,140.9,12.8,21.4,1.1,320.1,20.4,4.5,56.2,1811.2,1916.7,1902.5,1916.7,1902.5,844.1,375.3,50.2,219.8,191.6,98.3,60,20000002,False,1936,Jeremy Lamb,55.2,3.4,126.2,21.9,20000882,60.9,1034.6,SG,375.3,2019,1,12,54,576452,69.9,2.0,CHA,2,271.6,92.4,38.3,11.8,0.0,940.8,62.0,7.6,67.6,572.5,282.9,55.7,2019-03-05T18:19:44,25.3
230,402.3,28.6,82.3,3.1,446.3,20.9,15.8,63.6,3171.5,3395.1,3306.7,3395.1,3306.7,1322.0,678.5,57.8,498.1,440.7,99.7,62,20000026,False,2482,Kevin Durant,36.1,1.8,136.4,33.4,20000884,588.3,1930.6,SF,482.4,2019,1,31,62,575689,53.0,1.1,GS,26,367.4,133.0,40.8,11.7,2.3,1541.1,70.6,13.6,211.9,954.6,545.5,64.4,2019-03-05T18:19:44,34.0
231,90.2,18.9,15.8,2.1,108.2,17.7,1.1,54.7,635.0,684.9,660.9,684.9,660.9,293.0,121.7,46.8,55.2,46.2,94.3,24,20000020,False,749,Will Barton,23.7,3.8,56.4,17.2,20000887,56.4,331.3,SG,131.9,2019,1,49,19,576453,10.1,0.7,DEN,20,116.1,41.7,40.5,10.7,0.0,317.3,58.8,13.1,41.7,176.9,80.0,50.9,2019-03-05T18:19:44,23.0
232,83.4,20.7,4.5,0.6,69.9,12.3,0.0,57.3,511.9,565.2,535.6,565.2,535.6,272.7,111.6,46.1,32.7,18.0,62.2,25,20000004,False,686,Dion Waiters,4.5,0.8,37.2,14.5,20000890,-37.2,295.3,SG,74.4,2019,1,25,11,576454,19.2,1.5,MIA,4,157.8,54.1,38.7,6.5,0.0,287.1,57.9,15.3,45.1,115.0,57.5,56.4,2019-03-05T18:19:44,23.4
233,138.6,11.2,12.4,0.6,147.6,9.1,0.0,61.1,1138.2,1254.4,1185.5,1254.4,1185.5,578.2,238.9,46.5,83.4,72.1,97.5,53,20000027,False,1843,Reggie Bullock,23.7,1.5,107.1,13.9,20000896,5.6,697.6,SF,171.3,2019,1,14,53,576455,34.9,1.0,LAL,27,383.2,147.6,43.4,5.4,0.0,614.8,63.9,11.2,67.6,195.0,91.3,52.7,2019-03-05T18:19:44,17.3
234,1.1,24.2,0.0,0.0,3.4,65.4,0.0,0.0,8.0,8.2,8.0,8.2,8.0,1.1,0.0,0.0,2.3,2.3,112.7,2,20000014,False,5,Kalin Lucas,0.0,0.0,1.1,22.6,20000900,-5.6,2.3,PG,3.4,2019,1,54,0,645248,0.0,0.0,DET,14,1.1,0.0,0.0,31.8,0.0,2.1,56.4,0.0,0.0,0.0,0.0,0.0,2019-03-05T18:19:44,15.8
235,135.2,26.3,9.0,1.0,78.9,11.2,0.0,53.1,664.5,711.7,691.5,711.7,691.5,334.7,138.6,46.7,39.4,31.6,90.2,36,20000014,False,892,Ish Smith,9.0,1.2,81.1,14.2,20000901,107.1,348.2,PG,87.9,2019,1,47,0,576456,18.0,1.1,DET,14,111.6,39.4,39.9,6.0,0.0,352.1,55.7,13.1,46.2,223.1,99.2,50.0,2019-03-05T18:19:44,21.7
236,51.8,5.9,53.0,3.8,186.0,16.7,2.3,61.6,1082.6,1171.2,1219.0,1171.2,1219.0,408.0,175.8,48.6,100.3,76.6,86.1,35,20000016,False,1354,Robert Covington,31.6,2.8,142.0,17.6,20000903,71.0,524.1,SF,217.5,2019,1,41,35,575690,83.4,3.3,MIN,16,253.6,95.8,42.6,9.7,0.0,452.1,65.4,11.8,53.0,154.4,80.0,58.4,2019-03-05T18:19:44,17.7
237,54.1,6.6,125.1,8.1,513.9,40.5,33.8,62.8,1993.0,2129.2,2163.2,2129.2,2163.2,610.8,339.2,62.5,224.3,96.9,48.7,54,20000004,False,1533,Hassan Whiteside,226.5,17.9,166.8,28.1,20000904,15.8,777.6,C,740.4,2019,1,10,53,576457,45.1,1.6,MIA,4,18.0,2.3,14.1,29.2,0.0,709.5,61.8,13.3,94.7,592.8,337.0,64.0,2019-03-05T18:19:44,25.4
238,69.9,8.3,5.6,0.4,110.4,9.9,0.0,55.3,862.8,934.0,900.0,934.0,900.0,477.8,181.4,42.8,68.7,56.4,92.4,60,20000014,False,1408,Langston Galloway,39.4,3.3,104.8,13.1,20000912,31.6,525.2,SG,149.9,2019,1,15,4,576458,31.6,1.2,DET,14,316.7,105.9,37.8,6.5,0.0,508.1,58.3,4.6,21.4,161.2,75.5,52.9,2019-03-05T18:19:44,18.3
239,164.5,17.3,28.2,1.7,142.0,11.5,0.0,56.4,1191.0,1287.0,1280.0,1287.0,1280.0,550.0,227.7,46.7,120.6,87.9,82.2,53,20000029,False,1577,Tyler Johnson,31.6,2.5,103.7,16.1,20000916,-128.5,637.9,SG,173.6,2019,1,54,18,576459,60.9,2.1,PHO,29,272.7,94.7,39.1,6.9,0.0,603.0,59.6,13.2,80.0,277.2,133.0,54.1,2019-03-05T18:19:44,21.0
240,31.6,19.6,5.6,2.2,29.3,14.7,0.0,41.2,171.5,185.7,190.7,185.7,190.7,80.0,25.9,36.5,3.4,3.4,112.7,26,20000010,False,238,Lorenzo Brown,5.6,2.9,24.8,9.0,20000920,-38.3,62.0,PG,34.9,2019,1,11,0,576460,13.5,3.1,TOR,10,31.6,6.8,24.1,8.9,0.0,81.5,42.7,20.4,18.0,48.5,19.2,44.5,2019-03-05T18:19:44,20.1
241,28.2,16.5,11.3,3.2,53.0,19.3,0.0,56.0,339.8,360.1,361.2,360.1,361.2,172.4,84.5,55.2,44.0,31.6,80.9,26,20000027,False,312,Michael Beasley,14.7,5.6,47.3,21.9,20000928,-44.0,204.0,SF,67.6,2019,1,32,2,577219,10.1,1.7,LAL,27,19.2,3.4,19.8,12.6,0.0,191.8,60.0,15.4,30.4,153.3,81.1,59.6,2019-03-05T18:19:44,33.3
242,59.7,8.3,10.1,0.8,66.5,7.1,0.0,64.1,623.1,692.3,658.1,692.3,658.1,337.0,149.9,50.2,25.9,22.5,98.0,57,20000019,False,1107,Seth Curry,20.3,2.2,85.7,12.7,20000933,136.4,405.7,SG,86.8,2019,1,23,2,577220,24.8,1.2,POR,19,181.4,83.4,51.8,4.7,0.0,348.4,65.7,13.2,46.2,155.5,66.5,48.2,2019-03-05T18:19:44,17.1
243,28.2,11.8,4.5,1.0,37.2,10.5,0.0,56.0,322.9,345.7,337.5,345.7,337.5,190.5,85.7,50.7,37.2,25.9,78.6,30,20000011,False,435,MarShon Brooks,13.5,3.8,37.2,15.4,20000968,-25.9,214.1,SF,50.7,2019,1,59,0,576461,10.1,1.3,CHI,11,60.9,16.9,31.3,7.2,0.0,206.8,58.4,11.6,23.7,129.6,68.7,59.7,2019-03-05T18:19:44,26.3
244,7.9,11.3,0.0,0.0,5.6,6.5,0.0,53.1,60.3,65.6,61.4,65.6,61.4,38.3,13.5,39.8,4.5,4.5,112.7,15,20000022,False,113,James Nunnally,0.0,0.0,11.3,10.2,20001004,-27.0,40.6,SF,5.6,2019,1,34,0,576462,1.1,0.5,HOU,22,28.2,9.0,36.1,3.1,0.0,40.3,56.4,3.1,1.1,10.1,4.5,50.0,2019-03-05T18:19:44,17.8
245,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.4,3.4,3.9,4.5,3.9,4.5,2.3,1.1,56.4,0.0,0.0,0.0,1,20000021,False,6,D.J. Stephens,0.0,0.0,0.0,7.8,20001021,-3.4,2.3,SG,0.0,2019,1,49,0,576463,1.1,8.4,MEM,21,0.0,0.0,0.0,0.0,0.0,2.3,56.4,37.6,1.1,2.3,1.1,56.4,2019-03-05T18:19:44,22.8
246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20000018,False,0,Scotty Hopson,0.0,0.0,0.0,0.0,20001023,0.0,0.0,SG,0.0,2019,1,0,0,658109,0.0,0.0,OKC,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-03-05T18:19:44,0.0
247,56.4,9.1,76.6,6.6,190.5,22.3,3.4,71.0,1145.7,1190.7,1259.5,1190.7,1259.5,325.7,205.1,71.0,154.4,110.4,80.6,59,20000029,False,1095,Richaun Holmes,111.6,12.6,179.2,26.3,20001389,-175.8,520.7,PF,302.0,2019,1,31,2,576464,37.2,1.8,PHO,29,0.0,0.0,0.0,17.3,0.0,393.6,74.5,12.6,49.6,325.7,205.1,71.0,2019-03-05T18:19:44,19.7
248,30.4,6.8,30.4,3.8,148.8,23.4,5.6,66.8,741.7,780.4,784.5,780.4,784.5,279.5,165.7,66.8,71.0,49.6,78.7,44,20000023,False,734,Jahlil Okafor,74.4,12.2,84.5,24.8,20001391,-96.9,380.9,C,223.1,2019,1,0,15,576465,12.4,0.9,NO,23,1.1,0.0,0.0,17.9,0.0,310.7,69.1,12.4,38.3,278.4,165.7,67.1,2019-03-05T18:19:44,22.1
249,84.5,7.7,60.9,2.9,261.5,17.2,3.4,56.8,1744.0,1869.4,1884.9,1869.4,1884.9,836.2,366.3,49.4,250.2,192.7,86.8,63,20000029,False,1954,Kelly Oubre Jr.,71.0,4.5,184.8,19.8,20001393,-303.2,1034.6,SF,332.5,2019,1,2,13,577221,80.0,2.2,PHO,29,347.1,109.3,35.5,10.7,0.0,946.3,61.6,10.6,98.0,489.1,257.0,59.2,2019-03-05T18:19:44,26.0
250,31.6,14.5,6.8,1.7,60.9,20.0,0.0,63.7,338.3,366.8,350.7,366.8,350.7,139.7,68.7,55.4,47.3,31.6,75.2,28,20000002,False,374,Frank Kaminsky,24.8,8.0,38.3,20.4,20001396,-19.2,190.5,PF,85.7,2019,1,58,0,576466,5.6,0.8,CHA,2,60.9,21.4,39.7,13.9,0.0,160.6,66.8,16.2,27.0,78.9,47.3,67.6,2019-03-05T18:19:44,24.3
251,277.2,20.2,33.8,1.4,199.5,10.1,1.1,56.8,2007.6,2162.1,2113.6,2162.1,2113.6,992.9,418.1,47.4,227.7,195.0,96.5,61,20000004,False,2393,Josh Richardson,50.7,2.6,199.5,19.0,20001400,63.1,1195.7,SF,250.2,2019,1,1,61,576467,72.1,1.7,MIA,4,442.9,164.5,41.9,6.3,0.0,1093.1,61.6,10.8,116.1,550.0,253.6,52.0,2019-03-05T18:19:44,24.5
252,268.2,24.4,18.0,0.9,280.6,18.0,6.8,55.9,1640.2,1781.5,1723.6,1781.5,1723.6,708.9,306.5,48.7,138.6,87.9,71.5,56,20000004,False,1880,Justise Winslow,65.4,4.2,163.4,17.0,20001401,101.4,792.3,SF,346.0,2019,1,9,43,576468,65.4,1.9,MIA,4,243.4,91.3,42.3,11.1,0.0,769.9,58.0,17.0,136.4,465.5,215.3,52.1,2019-03-05T18:19:44,23.3
253,55.2,9.3,6.8,0.6,175.8,20.9,0.0,49.8,787.7,847.8,845.1,847.8,845.1,397.8,157.8,44.7,86.8,60.9,79.0,48,20000006,False,1032,Mario Hezonja,23.7,2.6,93.5,12.9,20001403,-139.7,413.6,SG,199.5,2019,1,3,14,576469,50.7,2.7,NY,6,134.1,37.2,31.2,11.4,0.0,436.0,53.4,14.2,63.1,263.7,120.6,51.5,2019-03-05T18:19:44,23.2
254,158.9,25.5,6.8,0.7,77.8,10.0,0.0,54.9,644.3,693.1,697.3,693.1,697.3,213.0,86.8,45.9,40.6,28.2,78.2,51,20000005,False,950,Jerian Grant,19.2,2.4,77.8,13.5,20001404,-196.1,236.7,PG,96.9,2019,1,34,1,576470,46.2,2.7,ORL,5,102.6,34.9,38.4,6.2,0.0,230.9,57.7,21.0,53.0,110.4,51.8,52.9,2019-03-05T18:19:44,14.8
255,46.2,11.6,16.9,2.4,178.1,31.5,3.4,61.0,783.6,835.4,812.9,835.4,812.9,262.6,135.2,58.0,125.1,84.5,76.2,46,20000002,False,696,Guillermo Hernangomez,102.6,17.7,89.0,25.6,20001405,-85.7,369.7,C,280.6,2019,1,34,2,576471,12.4,1.0,CHA,2,33.8,14.7,48.8,24.5,0.0,317.6,65.6,15.5,50.7,228.8,120.6,59.4,2019-03-05T18:19:44,25.7
256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20000025,False,0,Kristaps Porzingis,0.0,0.0,0.0,0.0,20001406,0.0,0.0,PF,0.0,2019,1,0,0,576472,0.0,0.0,DAL,25,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-03-05T18:19:44,0.0
257,99.2,13.0,27.0,1.8,228.8,21.4,2.3,47.1,1124.5,1181.7,1193.3,1181.7,1193.3,490.2,200.6,46.1,188.2,122.8,73.6,53,20000008,False,1285,Rondae Hollis-Jefferson,80.0,7.5,113.8,16.3,20001408,-71.0,534.2,SF,308.8,2019,1,13,21,576473,41.7,1.7,BKN,8,53.0,10.1,21.5,14.4,0.0,573.1,52.5,11.7,66.5,437.3,190.5,49.1,2019-03-05T18:19:44,23.8
258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,20000009,False,0,R.J. Hunter,0.0,0.0,0.0,0.0,20001411,0.0,0.0,SG,0.0,2019,1,0,0,642287,0.0,0.0,BOS,9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2019-03-05T18:19:44,0.0
259,214.1,20.7,20.3,1.3,252.4,19.0,1.1,52.2,1383.1,1479.5,1467.6,1479.5,1467.6,587.2,220.9,42.4,87.9,69.9,89.6,62,20000009,False,1600,Terry Rozier,30.4,2.3,92.4,17.3,20001413,4.5,613.1,PG,282.9,2019,1,13,10,575691,64.2,2.2,BOS,9,293.0,101.4,39.0,10.6,0.0,625.8,55.2,9.8,59.7,294.1,119.5,45.8,2019-03-05T18:19:44,20.9
260,74.4,13.5,10.1,1.1,81.1,11.1,0.0,60.9,638.3,689.7,678.9,689.7,678.9,306.5,142.0,52.2,60.9,49.6,91.9,42,20000010,False,876,Norman Powell,11.3,1.6,76.6,16.4,20001416,16.9,380.9,SF,92.4,2019,1,11,3,576474,30.4,1.9,TOR,10,131.9,47.3,40.5,6.4,0.0,333.3,64.4,13.7,46.2,174.7,94.7,61.1,2019-03-05T18:19:44,20.9
261,158.9,21.8,22.5,1.9,140.9,14.1,0.0,53.3,1056.8,1113.8,1141.3,1113.8,1141.3,419.2,178.1,47.9,89.0,77.8,98.4,58,20000021,False,1293,Delon Wright,51.8,5.0,82.3,18.1,20001418,-28.2,473.3,PG,192.7,2019,1,11,4,576475,62.0,2.7,MEM,21,129.6,39.4,34.3,9.5,0.0,458.4,58.2,12.1,55.2,289.6,138.6,54.0,2019-03-05T18:19:44,20.3
262,23.7,8.1,4.5,0.9,85.7,21.9,0.0,60.3,351.7,368.5,363.0,368.5,363.0,113.8,60.9,60.3,48.5,32.7,76.0,42,20000011,False,480,Cristiano Da Silva Felicio,47.3,12.1,46.2,16.3,20001419,-101.4,154.4,C,133.0,2019,1,42,0,577222,6.8,0.8,CHI,11,2.3,0.0,0.0,17.0,0.0,135.1,64.4,14.7,20.3,111.6,60.9,61.4,2019-03-05T18:19:44,16.1
263,46.2,9.3,11.3,1.2,198.4,28.5,9.0,57.7,920.4,996.5,955.4,996.5,955.4,436.1,199.5,51.5,75.5,57.5,85.8,31,20000001,False,875,Bobby Portis,73.3,10.1,107.1,22.2,20001420,-118.3,504.9,PF,271.6,2019,1,45,10,577223,23.7,1.4,WAS,1,122.8,48.5,44.4,19.1,0.0,469.4,60.6,10.8,49.6,313.3,151.0,54.3,2019-03-05T18:19:44,28.4
264,155.5,13.2,12.4,0.6,269.4,17.1,3.4,58.0,1480.7,1608.2,1543.8,1608.2,1543.8,711.1,311.1,49.2,157.8,121.7,86.9,58,20000012,False,2061,Cedi Osman,39.4,2.3,165.7,15.0,20001421,-591.7,854.3,SF,308.8,2019,1,14,57,576476,50.7,1.4,CLE,12,313.3,110.4,39.8,9.4,0.0,780.6,61.6,13.2,103.7,397.8,200.6,56.8,2019-03-05T18:19:44,21.3
265,100.3,9.1,179.2,10.0,355.0,24.0,11.3,61.5,1887.6,2002.4,2118.6,2002.4,2118.6,670.6,335.8,56.5,152.1,110.4,81.8,57,20000013,False,1812,Myles Turner,81.1,5.8,173.6,23.0,20001424,160.0,843.0,C,436.1,2019,1,65,57,576477,51.8,1.6,IND,13,152.1,60.9,45.1,15.1,0.0,737.5,64.4,12.4,91.3,518.4,275.0,59.7,2019-03-05T18:19:44,22.6
266,77.8,9.6,14.7,1.1,181.4,17.8,0.0,50.0,871.1,947.2,943.2,947.2,943.2,423.8,158.9,42.3,60.9,46.2,85.5,56,20000023,False,1174,Stanley Johnson,34.9,3.6,116.1,12.2,20001427,-190.5,422.6,SF,216.4,2019,1,19,7,576478,57.5,2.6,NO,23,214.1,58.6,30.9,10.8,0.0,450.5,52.9,15.6,72.1,209.6,100.3,53.9,2019-03-05T18:19:44,20.7
267,128.5,12.9,54.1,3.4,269.4,20.8,5.6,65.1,1409.7,1525.4,1511.1,1525.4,1511.1,507.2,244.6,54.3,76.6,58.6,86.2,59,20000030,False,1524,Nemanja Bjelica,107.1,8.0,169.0,20.7,20001429,86.8,643.5,PF,376.4,2019,1,16,55,576479,47.3,1.6,SAC,30,227.7,95.8,47.4,14.2,0.0,540.9,67.1,14.7,81.1,279.5,148.8,60.0,2019-03-05T18:19:44,19.0
268,229.9,29.9,4.5,0.4,81.1,8.6,2.3,49.0,890.8,930.6,967.4,930.6,967.4,311.1,121.7,44.1,49.6,40.6,92.2,49,20000016,False,1152,Tyus Jones,16.9,1.7,59.7,16.7,20001430,49.6,311.1,PG,98.0,2019,1,45,8,576480,72.1,3.4,MIN,16,94.7,27.0,32.2,5.1,0.0,332.9,52.6,11.0,36.1,216.4,94.7,49.4,2019-03-05T18:19:44,15.2
269,228.8,18.9,119.5,5.0,613.1,32.7,46.2,65.0,3165.6,3441.3,3346.0,3441.3,3346.0,1148.4,598.4,58.7,386.6,321.2,93.7,61,20000016,False,2287,Karl-Anthony Towns,234.4,12.2,260.3,34.0,20001431,122.8,1645.4,C,847.5,2019,1,46,61,576481,60.9,1.4,MIN,16,322.3,127.4,44.5,22.4,0.0,1318.5,70.3,14.9,200.6,826.1,471.1,64.2,2019-03-05T18:19:44,31.5
270,86.8,12.3,25.9,2.3,205.1,21.8,0.0,53.4,1049.3,1122.2,1106.8,1122.2,1106.8,513.9,217.5,47.7,121.7,84.5,78.2,55,20000020,False,1152,Trey Lyles,46.2,4.9,95.8,17.7,20001433,23.7,571.4,PF,251.3,2019,1,59,1,576482,31.6,1.5,DEN,20,204.0,51.8,28.6,13.3,0.0,567.5,56.7,12.2,68.7,309.9,165.7,60.3,2019-03-05T18:19:44,26.5
271,64.2,32.0,1.1,0.3,41.7,14.9,0.0,62.2,286.8,308.2,298.1,308.2,298.1,108.2,53.0,55.2,22.5,19.2,95.8,25,20000017,False,338,Raul Neto,3.4,1.2,32.7,18.6,20001434,116.1,138.6,PG,45.1,2019,1,18,1,576483,10.1,1.6,UTA,17,41.7,13.5,36.5,8.1,0.0,118.1,66.0,19.6,24.8,66.5,39.4,66.8,2019-03-05T18:19:44,20.4
272,119.5,25.3,10.1,1.2,66.5,10.8,0.0,54.5,591.0,634.5,632.7,634.5,632.7,251.3,108.2,48.5,46.2,37.2,90.7,40,20000012,False,802,Cameron Payne,14.7,2.2,72.1,14.8,20001437,-252.4,281.8,PG,81.1,2019,1,13,13,577224,31.6,2.2,CLE,12,94.7,28.2,33.6,6.3,0.0,271.7,58.5,17.7,50.7,156.7,80.0,57.6,2019-03-05T18:19:44,20.0
273,94.7,15.8,22.5,2.4,119.5,14.9,0.0,57.6,674.6,715.4,716.3,715.4,716.3,255.8,110.4,48.7,27.0,19.2,79.8,43,20000015,False,875,Pat Connaughton,41.7,5.8,57.5,16.6,20001438,115.0,280.6,SG,161.2,2019,1,13,1,576484,19.2,1.1,MIL,15,146.5,40.6,31.2,10.6,0.0,267.7,59.1,9.5,24.8,109.3,69.9,72.0,2019-03-05T18:19:44,15.9
274,534.2,43.2,45.1,2.1,546.6,30.5,49.6,61.1,3195.0,3479.9,3335.9,3479.9,3335.9,1069.5,539.8,56.9,332.5,280.6,95.1,62,20000020,False,2198,Nikola Jokic,202.9,11.2,202.9,34.6,20001441,357.3,1439.2,C,749.5,2019,1,63,62,576485,95.8,2.4,DEN,20,244.6,78.9,36.4,20.8,13.5,1215.8,66.7,17.7,226.5,825.0,460.9,63.0,2019-03-05T18:19:44,31.5
275,192.7,27.7,15.8,1.1,127.4,11.7,0.0,56.1,1229.2,1320.6,1286.7,1320.6,1286.7,631.1,286.3,51.2,155.5,116.1,84.1,45,20000006,False,1333,Emmanuel Mudiay,31.6,2.7,89.0,20.1,20001442,-234.4,744.9,PG,158.9,2019,1,65,32,576486,41.7,1.7,NY,6,174.7,56.4,36.4,7.0,0.0,699.6,60.1,15.4,110.4,456.4,229.9,56.8,2019-03-05T18:19:44,29.1
276,27.0,17.7,2.3,1.0,15.8,8.7,0.0,38.3,128.5,139.2,135.2,139.2,135.2,59.7,18.0,34.0,20.3,19.2,106.4,17,20000023,False,208,Andrew Harrison,6.8,3.9,38.3,7.9,20001444,-24.8,60.9,SG,22.5,2019,1,51,0,576487,4.5,1.1,NO,23,28.2,5.6,22.5,6.3,0.0,68.7,49.9,18.5,13.5,31.6,12.4,44.3,2019-03-05T18:19:44,18.3
277,15.8,9.0,7.9,2.6,50.7,21.8,0.0,58.5,205.6,223.1,215.7,223.1,215.7,91.3,39.4,48.7,9.0,7.9,98.6,32,20000005,False,285,Jarell Martin,7.9,3.3,39.4,12.9,20001445,25.9,103.7,PF,58.6,2019,1,64,1,576488,2.3,0.4,ORL,5,44.0,16.9,43.4,12.4,0.0,95.3,61.3,13.0,12.4,47.3,22.5,53.6,2019-03-05T18:19:44,18.6
278,40.6,9.4,7.9,1.1,92.4,16.8,0.0,60.5,566.4,590.8,610.4,590.8,610.4,228.8,115.0,56.6,38.3,24.8,72.9,37,20000001,False,691,Sam Dekker,46.2,8.1,41.7,19.9,20001446,-39.4,270.5,SF,138.6,2019,1,18,5,576489,36.1,2.8,WAS,1,48.5,15.8,36.7,12.4,0.0,245.6,62.0,8.1,19.2,180.3,99.2,62.0,2019-03-05T18:19:44,18.4
279,137.5,13.2,100.3,4.5,323.4,19.0,15.8,70.0,2223.8,2328.9,2390.6,2328.9,2390.6,787.8,489.1,70.0,364.0,227.7,70.4,66,20000028,False,1964,Montrezl Harrell,167.9,10.5,234.4,29.7,20001447,76.6,1207.0,PF,491.4,2019,1,2,4,576490,66.5,1.8,LAC,28,14.7,1.1,8.7,14.9,0.0,947.9,71.8,12.0,112.7,773.1,488.0,71.1,2019-03-05T18:19:44,25.9
280,36.1,11.6,25.9,4.1,145.4,30.6,6.8,70.9,687.7,735.9,727.1,735.9,727.1,200.6,126.2,70.9,122.8,91.3,83.7,41,20000007,False,556,Boban Marjanovic,75.5,16.9,78.9,31.1,20001449,-2.3,343.7,C,220.9,2019,1,55,11,576491,13.5,1.3,PHI,7,3.4,0.0,0.0,23.9,0.0,254.7,76.1,19.7,54.1,197.2,126.2,72.1,2019-03-05T18:19:44,26.3
281,119.5,17.2,15.8,1.3,95.8,10.6,0.0,45.1,693.1,746.6,734.8,746.6,734.8,349.4,127.4,41.1,95.8,72.1,84.9,48,20000007,False,1060,Jonathon Simmons,28.2,3.3,94.7,10.3,20001451,-173.6,351.6,SF,124.0,2019,1,33,9,576492,25.9,1.3,PHI,7,102.6,24.8,27.3,7.1,0.0,391.5,50.6,17.1,69.9,246.8,102.6,46.9,2019-03-05T18:19:44,20.6
282,14.7,7.4,9.0,2.8,38.3,15.3,0.0,47.6,214.7,230.2,237.2,230.2,237.2,101.4,38.3,42.6,23.7,18.0,85.9,35,20000003,False,307,Justin Anderson,12.4,4.8,38.3,11.3,20001452,-22.5,103.7,SG,50.7,2019,1,2,0,576493,13.5,2.3,ATL,3,47.3,9.0,21.4,9.9,0.0,111.8,52.4,14.8,16.9,54.1,29.3,61.1,2019-03-05T18:19:44,19.3
283,119.5,12.5,53.0,3.6,220.9,18.4,1.1,68.5,1227.5,1273.2,1319.9,1273.2,1319.9,307.7,187.1,68.5,96.9,60.9,70.8,62,20000026,False,1389,Kevon Looney,174.7,15.8,192.7,21.2,20001455,294.1,436.1,SF,395.6,2019,1,22,24,575692,39.4,1.5,GS,26,11.3,1.1,11.3,17.2,0.0,350.3,70.1,13.4,47.3,296.4,186.0,70.7,2019-03-05T18:19:44,13.8
